"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150"
"1",0,0.0119277245586574,0.00824000378818584,0.0168808318777663,0.0398965964829663,0.0441825201422857,0.0129895064534912,0.00800359119611496,0.0477941741622157,0.0184630271555158,0.0660062778617251,0.0236115733494549,0.0172151124577574,0.0392840114227429,0.0213917543089192,0.0205115299735056,0.0227852168008842,0.0486866975397696,0.02055251248732,0.0273242381284615,0.0175810291333277,0.0127254637718815,0.122701107824665,0.0683534353747191,0.042038061556335,0.217180090065273,0.019397328452732,0.0138124822925136,0.0153165396862192,0.0165745487556838,0.0194103568137461,0.0212213805262517,0.0237812773996603,0.0273473116677686,0.0210767961279704,0.0300150984791859,0.0521524340055954,0.0240692424978203,0.0236085730119273,0.0232136394989352,0.0167199715475374,0.0143625877105632,0.0233507902877294,0.011578001945044,0.0197963912559172,0.0317385890085267,0.0163892090502442,0.0284738372078442,0.0169820288018857,0.0269645673509687,0.0242849485444704,0.0219748868433151,0.021635871242784,0.0201896462310163,0.0237707471593243,0.0652091322300402,0.0489598583561398,0.0619727523713504,0.0329812373349475,0.0417206477862765,0.0182348969964528,0.00415543435084204,0.0382930191257136,0.0141250672242365,0.0633411490214003,0.0259726550719432,0.0285229940396187,0.0172721292149219,0.0345912309839503,0.0264841319238531,0.134983803268743,0.0398468491625373,0.0329857442136304,0.081313686233801,0.0127220629834448,0.0203954338781857,0.023311879439504,0.0151950966318111,0.0203340632909054,0.0206559449829277,0.00701221777648472,0.018179886728741,0.0219785748639573,0.022838980598461,0.0265824977515834,0.0212727681666861,0.0285053871544356,0.0252905231959175,0.0486312569696919,0.0247065344346019,0.0177416614569011,0.0208821031005952,0.0177764302108358,0.0910149392942757,0.0246405507405111,0.0226980008167414,0.0859552881699377,0.0106289931064461,0.0182524972102328,0.0257765557159281,0.0133041912315331,0.0317912505776622,0.0211353503134356,0.0218325083235557,0.021126197886749,0.0223471083067056,0.0295598397749329,0.0176815161654595,0.0224670062522089,0.0167203845030712,0.0347703686895605,0.0210421196123629,0.0513339138476614,0.0533667360693286,0.0644457343191016,0.0259253653786441,0.0279557624569178,0.0161113803634878,0.0261127986621914,0.0133832228702755,0.0272056972489511,0.0100741651880714,0.0110785974386447,0.0372516034071173,0.0225606129301396,0.0293248256562189,0.0161960612387402,0.02361631752674,0.0740267800497076,0.0187752079257224,0.0279047611731899,0.0220220841651583,0.00488945612633305,0.026766674898659,0.0268011938305744,0.0148920705891446,0.0283887823564654,0.023763685405049,0.0241667033085559,0.0260084404894408,0.02021628940497,0.0141805061481656,0.0218799603244371,0.0355515386022921,0.0227469716259446,0.0183446208558655,0.0538215947602027,0.0263240036685801,0.0222821539061009,0.0280284561923083
"2",0.0119277245586574,0,0.00830878510876524,0.00753441609235245,0.0336952714060639,0.0452241812145554,0.0220834764173478,0.0120341691759455,0.0523248180872731,0.0263275789223858,0.0569577671317744,0.0330121250005321,0.0148124890763848,0.0446105854163543,0.0300299656377334,0.0304763285790248,0.0322189479789975,0.0405609685871414,0.0309097105387249,0.034972601642411,0.0116511499735115,0.0106881213043154,0.119010606168454,0.0644662558371652,0.0411613958619885,0.215681934335044,0.0287665863368208,0.0247980913868974,0.0249558405049034,0.0273025704185932,0.0270827710008418,0.0297902277572288,0.0313013589072534,0.0332875976757608,0.0296159102020503,0.0346480564322345,0.0538422544100959,0.0310138422791817,0.0313680794838899,0.0305356783220999,0.0263018081675815,0.0239569643263545,0.0311796211773863,0.0212077905757857,0.0280590712956073,0.038490466768238,0.0256811426837699,0.0354468230690973,0.0264971823516876,0.0340645437794353,0.0325868769458922,0.0315443033664747,0.0307443702053921,0.0310821011819031,0.0337656570830482,0.0686502964078308,0.0545996724444318,0.0625779030358503,0.0324323480918772,0.0363337877022247,0.016023840405234,0.0111676222171631,0.0430156269315846,0.0227560954542136,0.0644984530383463,0.029902128263108,0.0177598412113105,0.0138326613525383,0.0376573550190922,0.0340794079453036,0.134995097979118,0.0447054290975102,0.0382096876652372,0.07385063153893,0.0221233693511954,0.0296369435865816,0.0323784593850598,0.0237309113623836,0.0286273576813597,0.0301686022672608,0.0143109808796224,0.024167290581154,0.0272245071531421,0.0288408143278449,0.0340219772884275,0.0277881751676844,0.0356252759986537,0.0334070191000676,0.0497811023667183,0.0315550346989449,0.0263767354304014,0.0313036039568627,0.0278653678567004,0.0922614997247489,0.033281704632162,0.0326613792362049,0.0877480342980122,0.0217531364634405,0.0228030814753032,0.0343390371468635,0.0165223703583826,0.0382518735329107,0.0216895494284596,0.0301762229568307,0.0273824606034612,0.0308726111074694,0.0362525653593425,0.0250349698295991,0.0308460892297376,0.00938097236106862,0.0398178067559585,0.0309609773339999,0.0554344846337258,0.058599060995749,0.0684784802017299,0.0335277813226777,0.0358530993968575,0.0242956871591239,0.0348392033627863,0.0209215823859017,0.0350790871442511,0.0073897940156499,0.0141137808099967,0.038866315885359,0.0310982253980205,0.0353976344569174,0.0205076328202922,0.0294347727516373,0.0744565205516876,0.0267451980376703,0.0348756422245258,0.0297791262888449,0.0119151542163335,0.0340593395406273,0.0346837047102603,0.0191510384876723,0.0348878095460521,0.0317534188256184,0.0328799875865787,0.0313701364080537,0.0307329781479348,0.0232468536484672,0.0302182257117483,0.0427421786727281,0.0313393318618717,0.0228645969277945,0.0584241256814162,0.0333867349424406,0.0305687638717882,0.0363393686340646
"3",0.00824000378818584,0.00830878510876524,0,0.011672069617986,0.03807359194641,0.0470482812341749,0.0167338733461029,0.00423704305927439,0.0536431678644634,0.0223525148193899,0.0598578601906524,0.0289288056180531,0.0106940588621562,0.0463442299566385,0.0286562894598427,0.0277215188812033,0.0285279214368611,0.0414923053665309,0.0275547190178665,0.0315173948971362,0.0117907210241189,0.0104043757576786,0.123610440132881,0.0701661138298589,0.045001545850775,0.219288391788445,0.0252230356139113,0.0210888162097997,0.0218162199239576,0.0242202177914032,0.0273440581932717,0.0282077647125449,0.0316632689526757,0.034915143097175,0.0284569336226436,0.0370944998780579,0.0582194383237037,0.0302395370796134,0.0315492182295703,0.0297027536848165,0.0218358227015249,0.0225507133312463,0.0270335992489299,0.0178499303357741,0.0236300554864982,0.0342319720897626,0.0213893390953814,0.0309638939811089,0.0224345170934422,0.0295417243950032,0.0324045300945669,0.0280959066263923,0.0281598081481746,0.027992116406524,0.0318796002716076,0.0696339290077731,0.0552370257230833,0.0643782462578598,0.0345345415799992,0.0393505335152326,0.0122106689903664,0.00509952904231952,0.044359850430508,0.0221230336793277,0.0676120930313341,0.0308228793027786,0.0223185345499059,0.0150896153654917,0.0392544838822401,0.0339061247579871,0.139032235091936,0.0467676275916374,0.040305723625903,0.077026434209682,0.0207724261876881,0.0269998956320592,0.0290714453165411,0.0219898665939106,0.0245191647363794,0.0279505618679616,0.0139942099320449,0.0196732565141202,0.0242795714636585,0.0248200479974931,0.0345192116640857,0.0243279888891761,0.0323788108138643,0.0301146285218502,0.0545442639590673,0.0270862635191851,0.0228794454465954,0.0279908867946461,0.0232242250051184,0.0950173940817741,0.0297934575171207,0.0285893094487863,0.0901061792354275,0.0186115158742752,0.0193769106666647,0.0299898730051842,0.0180086030503764,0.0351257367579678,0.0187204855940509,0.0284397082082249,0.0251237729679079,0.0290314433943357,0.0335502545610017,0.0222027917722823,0.0293741597088652,0.0138516775507401,0.0362044315180786,0.0285096873635992,0.0578060219056451,0.0597411244714016,0.0692344647260014,0.0309956162188997,0.0358768856076619,0.0208891368051534,0.0307250446285259,0.0190543201923008,0.0314443065083981,0.00614284961428135,0.0115637054982705,0.0423876688616875,0.0306075497879003,0.0330282267099756,0.0224875451762299,0.0256150483024132,0.0773951620175497,0.0260733956278544,0.0323621593904873,0.0275125628361779,0.00925944628830144,0.0314919377992104,0.0309552318292385,0.0192591854886779,0.0327841859594472,0.029541346917772,0.0298242879775264,0.0330594676240487,0.0280292962227338,0.0212492227298389,0.0288582200582489,0.042972456047167,0.0286298463774649,0.0201215424770703,0.0600193147484184,0.0314573413389591,0.0286050075051944,0.0347547174792036
"4",0.0168808318777663,0.00753441609235245,0.011672069617986,0,0.0279813443211516,0.042530045959135,0.0279308061505668,0.0158833549197559,0.0526559963359523,0.0329416826308391,0.0498273048483032,0.039510815701202,0.0178259657376817,0.0472344979894997,0.0367035695511426,0.0368366977419524,0.0387985028454366,0.0337297997966431,0.0371348162968633,0.0418531188230942,0.00581045697896668,0.00844199021611017,0.11470616405509,0.0619080639058915,0.0392679174776824,0.211834401062387,0.0353518598263946,0.030593207449763,0.0314449129755609,0.0331317789468884,0.0324270475826335,0.0365788087106991,0.0370159618196006,0.0383353927153268,0.0362274858373662,0.040266361524557,0.0566990859089902,0.038204797029668,0.0370423961781629,0.0376250647555264,0.0325460913996141,0.0287784023667785,0.0377691905811752,0.0276109740506585,0.0344923016735757,0.0449695524854004,0.0320401556523135,0.041829891106757,0.0329011926951285,0.0404380405933257,0.0376938402098064,0.038121562232493,0.0374993360278554,0.0366634059641968,0.0380278712393964,0.0669643515269684,0.0553196877900148,0.0590961999639318,0.0290546802586531,0.0298951734057497,0.0194137233470108,0.0158667879207671,0.0439179622492623,0.0273960554543867,0.0631880142164731,0.0298931540990902,0.0118178599310963,0.00941436321738698,0.0370952298097594,0.0369860290485923,0.133315743123229,0.0472494814158743,0.0421606193681478,0.0666650132166868,0.0279084046710592,0.0363273561653184,0.039106498899096,0.0304814453568404,0.0351977974210673,0.0366451131821932,0.0205692179111901,0.030376922086921,0.0340913159611616,0.0353177693421827,0.0387081977725338,0.0345731414584797,0.0425601626609421,0.0402834395755916,0.0535725308156789,0.0379071774987203,0.0330690516039769,0.0374821581824087,0.0339609102121265,0.0902216244192933,0.0400652028739632,0.0390147566851807,0.0857875954753636,0.0271070649948498,0.0293634913108345,0.040841226125731,0.0183980088055764,0.0452136968673409,0.0272377309448199,0.0371060772104011,0.0345536485118945,0.0377498793345084,0.0433498976152136,0.0320058209079112,0.0376911559381057,0.00516235001098303,0.0463137848802986,0.03721462580448,0.0570129379501639,0.0594719922354218,0.0671616382081593,0.0406252521833677,0.0398613274367259,0.0310337147001689,0.0414246742113828,0.0279031676533331,0.0418890587612179,0.0135299122863683,0.0208404883119085,0.0455578409906576,0.0368559570558013,0.0425859410158288,0.0238753003218962,0.0359978019931491,0.0719684223337843,0.0297325297807595,0.0420264498650562,0.0368574170619844,0.0182822317951963,0.0411839241768747,0.0414506686618491,0.0265660889408455,0.0421387818889254,0.0388128933898014,0.0397171148250908,0.0376873129775322,0.0365359827925656,0.029784144096478,0.0370387197524542,0.0454446613882425,0.0382353643085689,0.0297241382759918,0.0591787163277739,0.0406219519047956,0.0375490779171355,0.0380625626428178
"5",0.0398965964829663,0.0336952714060639,0.03807359194641,0.0279813443211516,0,0.0275105899611671,0.0527984237916002,0.0419806236449396,0.0455736595707773,0.0579992575881245,0.0386833252817834,0.0629567539162206,0.0456129437003528,0.048153699099772,0.0564736830639251,0.0573163861726432,0.0617532066409458,0.0357467773967579,0.0580414744928799,0.0665618519184528,0.0281829163494846,0.0284865882618768,0.0875057621988868,0.0395192820221454,0.0244388565368897,0.185568808034653,0.0583850512550212,0.0516518442557745,0.0538399309503949,0.0529278940388714,0.0471149446570172,0.0571074873670023,0.0516118879276406,0.0493355649113227,0.0555882793770505,0.0521465450253135,0.0543740836323046,0.0594634455435231,0.051687340607382,0.0584437927278617,0.0564146243823713,0.0449270607641765,0.062972256012486,0.0506483568288033,0.05953936356521,0.0711502279364668,0.0560850392022785,0.0679587011696421,0.05646562867364,0.0664845083179742,0.0508474363111126,0.0605643342872278,0.0592398228055889,0.0551083213498136,0.0508024396521442,0.0521117336252227,0.0500464464699619,0.0386135303099375,0.0179457824583184,0.00748850324402813,0.0472724139308159,0.0408762100161679,0.0407557174686087,0.0427497772077739,0.0464022252639422,0.0305708623701208,0.0260517764012941,0.0237069481292906,0.0313973343968751,0.0440399915457932,0.11153085243163,0.0475465086185294,0.0482438009177902,0.0449006278464992,0.0466521723055405,0.058052467292722,0.062024205059195,0.0520912709739843,0.0599790478255467,0.0568154445342747,0.041891281931302,0.0569050792255292,0.0602113994900577,0.061731916642277,0.0497123755313645,0.0602647952326828,0.0675517194845077,0.0643286392658906,0.0552628688095033,0.0640746259913177,0.056997437619587,0.0580956856037937,0.0573113589932786,0.0698638455287483,0.0637538303496639,0.0616643789399572,0.0664424833228588,0.0470235598618384,0.0560599126802743,0.0654977564645257,0.0309221820055906,0.0706712294803954,0.055046707536732,0.0583934019112828,0.0592772017477915,0.0588995824080036,0.0680984120624624,0.0564697184678036,0.058206598304648,0.0246603523267614,0.073197461947068,0.0569197033191774,0.0517326700709034,0.053202963764051,0.0538180970724635,0.064238030756518,0.04895413467155,0.0553677082838745,0.0656837487211961,0.0511624799426695,0.0665602834702064,0.0407368855000668,0.0473135188838616,0.0612241153867593,0.052514684801171,0.0675234010404295,0.0354591793588223,0.0624138328057542,0.051079793954833,0.04035169103274,0.066285985776407,0.060006300150303,0.0428160158184905,0.0651825822440489,0.0662199223810662,0.0500154892327823,0.0663135233308946,0.0614801933281042,0.0627300186837619,0.0531337931612277,0.0551660474355577,0.0511416870718909,0.0574042668795086,0.0490754261713491,0.0609460360310274,0.0560255684286341,0.051845107311546,0.0639306019525227,0.0593884845038933,0.0437628521222943
"6",0.0441825201422857,0.0452241812145554,0.0470482812341749,0.042530045959135,0.0275105899611671,0,0.0555692132271225,0.0494796019407942,0.0214160723314578,0.0604982742128612,0.0635245163575516,0.0621627762063234,0.0574188164886483,0.0318459419442641,0.0538637053267597,0.0542926555330119,0.0606524519028969,0.0590168241760615,0.0550395511378892,0.0676400858702909,0.0418077787453364,0.0374909533785022,0.0821959561054792,0.0363440709842261,0.0126339530366067,0.173957701112577,0.0580332824735732,0.0500619787810117,0.0537008794712591,0.0497920890377117,0.0423497991934878,0.0551443444753085,0.0459509184313919,0.0423535916767483,0.0528430644609528,0.0471892366799099,0.0432239488158497,0.0589944891409549,0.0458307320156328,0.0574484775244332,0.0571867767383414,0.0408547095872162,0.064894140845864,0.0519259504040957,0.0615780068860116,0.0738904907425937,0.0572369797563257,0.0708070992052152,0.0569517498713286,0.0693178154087241,0.0430943881371164,0.0590884933120476,0.0576350019218419,0.0498669041710777,0.0410269726285244,0.0254460474149088,0.0255633275298554,0.0180508874680559,0.0136899963515201,0.028185414981863,0.0590698142684196,0.0469883591558926,0.0210918419438386,0.0390957909626414,0.0247883690820551,0.0199076187729125,0.0474957598967525,0.0341499125339479,0.0135350931636021,0.031713785091821,0.0950340228239278,0.0315979479863877,0.0376578391104986,0.0626598250817718,0.0449132776480135,0.056576505083075,0.0610826697574139,0.0522088081515817,0.061659989457259,0.0539013697826162,0.0447785428876557,0.0619663788932809,0.064935561945243,0.0661265236609958,0.040881306178151,0.0638010012705911,0.0691753997578059,0.0647500603390938,0.0482414104714624,0.0674625271969595,0.0581912254051465,0.0547438814346392,0.0571323492901156,0.0490486753701696,0.0635545436803555,0.0599515557206435,0.0441526292105326,0.0455706682884633,0.0620995995785006,0.066067002402847,0.0318307213098621,0.072923898463271,0.0647142955507959,0.0570575649251869,0.0622419083805382,0.0572155589649206,0.0697744265725911,0.0589463273806103,0.056168280248622,0.0376281621265053,0.0778687313728052,0.0532294539282941,0.0314870662946822,0.0288787334728375,0.0267046569302567,0.0646330336414568,0.0376073600813641,0.0574803447512865,0.0657067939130606,0.0534647485880267,0.0674480906007804,0.050623496375358,0.0545871712659723,0.0621234360923585,0.0467819029564834,0.0699099019142067,0.0334788912217529,0.0668493036501703,0.0312253752347544,0.0327978396423443,0.0674853808140759,0.0604976192026563,0.0481608998515314,0.0660365328774526,0.0672387783576012,0.0543498595510051,0.0678098569665915,0.0611429726844483,0.061998643683038,0.0501538030841509,0.0503571811358914,0.0509629693377685,0.0554014046956121,0.0323566469357675,0.060308662657097,0.0617323026455204,0.027895052979347,0.064506815344721,0.0584247812023323,0.0291518145428357
"7",0.0129895064534912,0.0220834764173478,0.0167338733461029,0.0279308061505668,0.0527984237916002,0.0555692132271225,0,0.0131547483898472,0.056174426018116,0.00694600257115241,0.0764863365245429,0.0125982804652422,0.0187566128225784,0.0457485788167127,0.0174732197422697,0.0147668494475869,0.0127099121640621,0.057391334506563,0.0137580859978413,0.0158316015142169,0.0282964522354251,0.0249357028297928,0.135153602716183,0.0803896108319923,0.0538574361371682,0.228628978086673,0.00999875863075276,0.00990757116056664,0.00886616767819651,0.0132989586928975,0.0228825902003769,0.016358088992382,0.0253149696728303,0.0311393694967908,0.0179202556279245,0.0328915379343052,0.058929270439519,0.0186696601954573,0.0250426836897676,0.0183255765346855,0.0057955515285617,0.0186262032976185,0.0111464947289823,0.00668110941563784,0.00749507454900892,0.0192179920705543,0.00545664032652702,0.0158747154192926,0.00685285329674797,0.0143594101732285,0.0265090416324104,0.0128178858159553,0.0142430624011387,0.01695577947621,0.0257801920152131,0.0745775213886366,0.0563300902758565,0.0732665118430308,0.045288817381678,0.0543514167443396,0.0186658794292789,0.0123685454277921,0.0467618768244318,0.0200070250221886,0.0737067913665908,0.0364472129187844,0.038593997719362,0.02972725444076,0.0449630962023123,0.0325870055758714,0.145130873091275,0.0466053578523815,0.0383656781839496,0.0932830111461842,0.0151451447043586,0.0133404484212012,0.0136041109830442,0.0118318547060056,0.0084972200375803,0.0157330028799292,0.014086252835118,0.00757228592668958,0.011974561256696,0.0113240751420577,0.0300640617425317,0.0102986052997754,0.0171368673516776,0.0145033050954393,0.0543889145193539,0.0123514692698585,0.00789138188981885,0.0143929762299569,0.00723561632753941,0.101260033878231,0.0139033272910206,0.0126642127695628,0.0959779806713236,0.0119908814957642,0.00953227727078828,0.0135622003683618,0.0251949271211042,0.0202921700974364,0.0159450361069669,0.0158345223968661,0.0121437402373432,0.0162267456655769,0.0188277605104324,0.00870431273160776,0.0173600226663855,0.0290356195404968,0.0230056698516115,0.0163903458800595,0.0587508810142618,0.0606734687584935,0.0733434729533975,0.0162410018948535,0.0320776735014301,0.0066619139132843,0.0143180779985229,0.00948690226650564,0.0155595380551655,0.0160893074005245,0.0103719639865159,0.0371671781004452,0.0230529026870687,0.0189421387536106,0.025876582256483,0.0122036540298556,0.0850152373252487,0.0260366222544466,0.0176981412578944,0.0136452489329847,0.0109790154198694,0.0167050270405839,0.015060298339167,0.0134775825746267,0.0186887781096508,0.0154892162008967,0.0145601568426424,0.0271298942771576,0.0169907563616814,0.011506182532616,0.0172409233027676,0.0410263358903236,0.0140162502005483,0.0101454908474903,0.0615848411952019,0.0175372631713917,0.0153569167286706,0.0342509746961425
"8",0.00800359119611496,0.0120341691759455,0.00423704305927439,0.0158833549197559,0.0419806236449396,0.0494796019407942,0.0131547483898472,0,0.0549749547372645,0.0191206457254651,0.0633824258006727,0.0256439475071503,0.0100697310654589,0.0471974813548229,0.0268923660616944,0.0253835208422842,0.0254569828447216,0.044381209230017,0.024941284491055,0.0283086986724177,0.0154858760119814,0.0138048095099205,0.12710534811932,0.0736476551643048,0.0478968920009809,0.222259628431168,0.0223041550278322,0.0187000363256327,0.0193294130615676,0.022088065620047,0.0270598326084185,0.0262768091767834,0.0311170657124434,0.0350918244068274,0.0268449754391774,0.0373233419536257,0.0598099849246353,0.0284535098282936,0.0309423811928686,0.0279618915140589,0.0185721507613003,0.0219239837029447,0.0236075514201399,0.015439493698868,0.0201766087831493,0.030658606692548,0.0181774536050768,0.0273403252798906,0.0193417260346926,0.0259181691859921,0.031850696128016,0.025192852295855,0.025676516276665,0.0258789714754415,0.0308991807843067,0.071307042547567,0.0561762786645011,0.0668651553483998,0.0373974065812741,0.0430220367646777,0.0112850837435988,0.00388235700877513,0.04564808096554,0.0219799246140449,0.0699447928707104,0.0325319106904992,0.0262340956036278,0.0186222589541467,0.0411530774105993,0.0341613661670932,0.141601767461082,0.0477653061974652,0.0409483883014704,0.0807138350033405,0.0198123055413532,0.0245529585553853,0.026138441893471,0.0202081327784126,0.0211951872866997,0.0258496792206545,0.0139718617305029,0.0162905741444147,0.0214286467704483,0.0214897967161426,0.0343782292655577,0.0212430795070402,0.0292369888528134,0.0270532314504189,0.0559980273848349,0.0235292330472608,0.0199575691854187,0.0254205930015819,0.019920967512923,0.0973238052350268,0.0266876464992229,0.0254211631833054,0.0922655851276715,0.0169810000568857,0.0165047432657487,0.0264810874534739,0.020028932250435,0.0319760548481086,0.0165861492224205,0.0263354635184921,0.0225767338905352,0.0268845310511164,0.0306166240266175,0.0195369385492106,0.0274432320308542,0.0179493001506005,0.0329073917970419,0.0263865182081487,0.0590978533161698,0.0607808146129086,0.0707212204840783,0.0282483898926636,0.0357588709861919,0.0180471073158051,0.0273220489781097,0.0171808995792436,0.0281732263678643,0.00741614636383242,0.00990069663296828,0.0424670660052861,0.0296832838403611,0.030225284960849,0.0238996917049097,0.0223461263053613,0.0799480806254136,0.0263697094987166,0.0295473541865777,0.0250133476326427,0.00844315479350339,0.0286854498616943,0.0276557580452097,0.0182478365609524,0.0301327374347042,0.0270503983331137,0.0269634285469065,0.0327953868079467,0.0260186647250293,0.0194789154282697,0.0270152944101744,0.0432672317309874,0.0259667230225847,0.017525820222943,0.0612638239423034,0.028965806080287,0.0263350576570903,0.0348123166426406
"9",0.0477941741622157,0.0523248180872731,0.0536431678644634,0.0526559963359523,0.0455736595707773,0.0214160723314578,0.056174426018116,0.0549749547372645,0,0.0593598594705094,0.0834769178395338,0.0584419824603144,0.0642135240188932,0.0169490476288982,0.0484069246187315,0.0493408009411929,0.0566479330379069,0.0766556803254565,0.0503920792779917,0.0641527276447245,0.0529220668323499,0.0467008627316418,0.0908247561496288,0.0439185273320655,0.0230230674276161,0.176906081426065,0.0549154246251985,0.0478368853668218,0.0513283077957133,0.046056488561839,0.0371561862704816,0.0500770905538874,0.0386499405038085,0.033982404472106,0.0473615669665337,0.0388828433138059,0.030810006374214,0.0539401891684347,0.0385120982172443,0.0522756053467313,0.0556254887006635,0.0380981619076822,0.062844910930692,0.0511190450023533,0.0602274681378236,0.0716064884432556,0.0558224743487756,0.0690560507950895,0.0549694732330344,0.0677271430885472,0.0351463252989637,0.0548893236802368,0.0530075825452381,0.04453468964586,0.0337131043248112,0.0223624075500102,0.00551869276168672,0.0306240395222548,0.0297884363942733,0.0478432258196236,0.065510666966238,0.0515984320428467,0.00976742615610064,0.0368861807756619,0.0217138333345318,0.0232375912384029,0.0605246447402923,0.0452280138202508,0.0160639889017725,0.0242878136646319,0.0910023827848851,0.0170305674582527,0.0268204840625343,0.0836479815889772,0.0426031161820412,0.0522841696584414,0.0568572482456034,0.0495920023995243,0.0598322150248972,0.0487409389453972,0.0459272836922665,0.0628370582955405,0.0643357535566935,0.0657277215935863,0.0320786681977464,0.0627005414416591,0.0657907936468485,0.0610203482775377,0.0377183336074687,0.0664397483247053,0.0561672653232957,0.0498627221763974,0.0550404026359759,0.0467439061975581,0.0596496961919851,0.0558958927937335,0.04135713048305,0.0443754036352489,0.0631531891009273,0.0630225325940716,0.0361180567898134,0.0695462334608635,0.0682046373840819,0.0522158642068035,0.0602609740185754,0.0521233621435382,0.0660038352468762,0.0574108528797308,0.0507606224086142,0.0477328528803572,0.0762949102173442,0.0477826827609971,0.0128770521756513,0.00804072402758207,0.0206738902129363,0.0604123489408932,0.0279359812652165,0.0562186845317342,0.0621340620898912,0.0523855452018034,0.0639599172922926,0.056107891524634,0.0574513352455583,0.0556125686422039,0.0398042759118101,0.0664861775228624,0.0337887804993521,0.0662789339122069,0.034045323927863,0.0303168112257126,0.0635075216412508,0.0568234389014021,0.0510142059903071,0.0620030717715555,0.06394429606212,0.0539201640130608,0.0637765085676841,0.0566691162588955,0.0576268370087891,0.0433911340129434,0.0449088347257736,0.0485519249308258,0.0501132393264402,0.0188331350356779,0.0560475617287274,0.0622539251118676,0.00762991512560899,0.0600828617134046,0.0537665830924491,0.0238727457572929
"10",0.0184630271555158,0.0263275789223858,0.0223525148193899,0.0329416826308391,0.0579992575881245,0.0604982742128612,0.00694600257115241,0.0191206457254651,0.0593598594705094,0,0.0818963163156523,0.00807043699639013,0.0227796010285781,0.0473725836240252,0.0151151923138649,0.0130139246755944,0.0083926509495893,0.0629136375898011,0.0122000764114762,0.00921573253246047,0.0340912860937278,0.0308100692941744,0.13953404875385,0.0837757700468887,0.0579272894107991,0.2328444741139,0.00652160907376,0.011913699420412,0.0082443410997444,0.0141129415843752,0.0237760870084044,0.0135166868357709,0.0248922154221335,0.0311659771915779,0.0158928302225604,0.031801741983979,0.0591742369178327,0.0142435233588049,0.0247048176064802,0.0144380026250828,0.00475773129603776,0.0213057512834169,0.00498768051350371,0.00865465556910422,0.00219918084518257,0.0136499215512144,0.00401238644935863,0.0106382684518483,0.00499203839920303,0.00918317446934701,0.0269360921693453,0.00908733865791862,0.0106393194318125,0.0173609942947537,0.0275907549071414,0.0787861315989042,0.0593330426286649,0.0783271511115216,0.0506145273676085,0.0600981012262199,0.0222006597724109,0.0182277705992324,0.0499203463675934,0.0228199833107205,0.0771828888632629,0.0409314770423499,0.0431726139612067,0.0355379527417964,0.0491557969715262,0.035255027955297,0.147939423358078,0.0481985609859547,0.0390623558254969,0.0990758430136426,0.0170609146531634,0.0102386382253847,0.00876037593072019,0.0109433050639496,0.00243116137412583,0.0137706538008033,0.0172420425429787,0.00638954422295114,0.00662772715760115,0.00656711134451728,0.0306722679333348,0.00412364733385288,0.0103896710981488,0.00819889849104537,0.0537810917384196,0.00740821607362185,0.00383033201596715,0.0129523858968995,0.00645553319671589,0.104945905605136,0.00813110488856354,0.00935799660126801,0.0997512653086416,0.0154088939112541,0.00771169705755053,0.00808274402048274,0.029747327116434,0.01359437739543,0.016135561329244,0.0121730571260488,0.00604687971042127,0.0125712187792147,0.0119440516387223,0.00393317651659132,0.0140813369268669,0.0341050416820321,0.0174918366122587,0.0149062106357428,0.0606032252454334,0.0632811116810983,0.0773726791305005,0.00987556099754191,0.0334566794431758,0.00355434373688567,0.00875145333469736,0.00890580794367177,0.00911389800003827,0.020142027487983,0.0129433939759781,0.0335554727445615,0.0227210422080352,0.0120063102736261,0.0290839420321416,0.00707126857891219,0.0891085769245748,0.0295705575923573,0.0108937563276297,0.0082457219034862,0.0153210112588454,0.0100359015008986,0.00866639172380553,0.0123151407589565,0.0118851700909018,0.0101490855376258,0.00925128912342487,0.0254259910031746,0.0168810580612328,0.0115114669909458,0.0142336434967578,0.0430497014475146,0.00906701540884847,0.00729201462578099,0.064193736997899,0.0112749724806025,0.0111128211938604,0.0380459102171155
