"","66","94","95","108","168","169"
"66",0.168019552287309,0.166397567735404,0.187838306931011,0.173475423041899,0.167826602780571,0.173468324939348
"94",0.166397567735404,0.164682739385779,0.181639394222048,0.169837005345195,0.157734321860174,0.16767953828269
"95",0.187838306931011,0.181639394222048,0.1647689909353,0.181647441478705,0.136824704602094,0.151680941192319
"108",0.173475423041899,0.169837005345195,0.181647441478705,0.173911752229695,0.158029356669399,0.170346881561751
"168",0.167826602780571,0.157734321860174,0.136824704602094,0.158029356669399,0.109244913354023,0.126253653097305
"169",0.173468324939348,0.16767953828269,0.151680941192319,0.170346881561751,0.126253653097305,0.1427255318886
