"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150"
"1",0,3.16101363831705e-08,1.49011611938477e-08,0,1.82501207499443e-08,4.59284633619262e-08,7.52471755322969e-08,4.71216091538724e-08,6.3220272766341e-08,7.06824137308086e-08,4.82852809012522e-08,2.5331974029541e-07,1.57699067060029e-07,1.20598182501187e-07,7.45058059692383e-08,4.39142049202066e-07,2.35608045769362e-07,1.59797151308709e-07,4.89135013883407e-07,4.07404396369824e-07,3.79906558513104e-08,3.49463206516462e-08,2.78775199262346e-08,2.98023223876953e-08,2.35608045769362e-08,7.45058059692383e-08,9.65705618025044e-08,5.57550398524693e-08,6.58017461473334e-08,9.00257078826023e-08,5.96046447753906e-08,1.44087371273441e-07,2.36548600590043e-07,1.95710741528328e-07,2.98023223876953e-08,3.16101363831705e-08,6.3220272766341e-08,6.98926413032924e-08,3.16101363831705e-08,5.6741931333124e-08,1.06935948836858e-07,2.58095682795178e-08,7.74287048385535e-08,2.27212170987977e-07,6.82856991135454e-08,1.82501207499443e-08,2.52221686837237e-07,1.02699166179376e-07,1.47513969788129e-07,2.46883057442023e-07,7.74287048385535e-08,8.46551216640516e-07,4.82852809012522e-08,1.12575289589217e-06,1.72477320088269e-06,1.24226003889241e-07,2.74561729620222e-07,1.86711014600719e-07,2.58095682795178e-08,7.67084221615419e-08,8.02452088465468e-08,8.36325597787039e-08,1.8848643661549e-07,6.23360295991656e-08,1.84317184639767e-07,2.98023223876953e-08,6.66400187462506e-08,6.23360295991656e-08,3.49463206516462e-08,9.54139864062197e-08,4.34439770493306e-08,9.24592736809765e-08,5.96046447753906e-08,8.49496889933301e-08,6.40923177230554e-08,7.81423485405856e-08,6.98926413032924e-08,1.52327480169094e-07,1.10006504209588e-07,1.76627480851556e-07,2.35608045769362e-08,8.8783914505042e-08,9.00257078826023e-08,1.20598182501187e-07,5.47503622498329e-08,9.06402249678704e-08,2.21521686722614e-07,4.34439770493306e-08,4.08085105944549e-08,1.03238273118071e-07,1.62893616475727e-07,3.65002414998886e-08,5.37269007483719e-08,2.35372319801618e-07,7.14634585874188e-08,6.82856991135454e-08,3.30691650825324e-07,7.74287048385535e-08,1.31603492294667e-07,9.65705618025044e-08,5.47503622498329e-08,9.30577218293905e-08,1.01612371928884e-07,5.37269007483719e-08,7.81423485405856e-08,5.26835606386175e-08,4.4703483581543e-08,2.58095682795178e-08,6.40923177230554e-08,2.35608045769362e-08,2.86047962612695e-07,3.62713976044598e-07,1.02157214289919e-07,2.91431057685732e-07,2.30366361643975e-07,8.16170211889097e-08,1.05367121277235e-08,4.2146848510894e-08,7.37569848940646e-08,9.54139864062197e-08,4.82852809012522e-08,2.78775199262346e-08,3.65002414998886e-08,3.33200093731253e-08,4.82852809012522e-08,6.3220272766341e-08,8.62467058210837e-08,5.05322961742078e-08,4.59284633619262e-08,2.35608045769362e-08,9.12506037497214e-08,6.3220272766341e-08,4.71216091538724e-08,6.14390615465888e-08,9.00257078826023e-08,9.00257078826023e-08,2.78775199262346e-08,5.16191365590357e-08,5.86659302861378e-08,3.65002414998886e-08,4.59284633619262e-08,1.50862758839999e-07,2.58095682795178e-08,2.91621473294212e-07,1.45620258790941e-07,9.94031434068556e-08,2.98023223876953e-08,5.26835606386175e-08,9.54139864062197e-08,2.78775199262346e-07
"2",3.16101363831705e-08,0,2.58095682795178e-08,2.78775199262346e-08,4.9421560620597e-08,6.3220272766341e-08,7.45058059692383e-08,3.33200093731253e-08,9.12506037497214e-08,7.45058059692383e-08,6.7467876807879e-08,2.39811494043933e-07,1.4097160047609e-07,1.00513827526808e-07,4.82852809012522e-08,4.2865126918681e-07,2.41885827194868e-07,1.53054584444867e-07,4.90721279384944e-07,4.11066836837939e-07,1.49011611938477e-08,2.1073424255447e-08,2.1073424255447e-08,6.14390615465888e-08,1.82501207499443e-08,6.58017461473334e-08,1.06415576168043e-07,4.71216091538724e-08,5.57550398524693e-08,9.65705618025044e-08,7.06824137308086e-08,1.47137177423622e-07,2.52441679628155e-07,2.11260421257583e-07,4.82852809012522e-08,3.49463206516462e-08,9.00257078826023e-08,8.29661542598906e-08,5.26835606386175e-08,8.02452088465468e-08,1.15423898285848e-07,5.16191365590357e-08,9.12506037497214e-08,2.32524969195235e-07,6.90938420258142e-08,2.58095682795178e-08,2.41656225029034e-07,1.26000750998316e-07,1.43701594486728e-07,2.39579903942548e-07,6.05288029062447e-08,8.37055404881264e-07,7.74287048385535e-08,1.11709027373739e-06,1.71554370855972e-06,1.11011150671179e-07,2.60876736045057e-07,1.71201307968439e-07,5.05322961742078e-08,5.47503622498329e-08,5.96046447753906e-08,6.90938420258142e-08,1.772549339141e-07,6.66400187462506e-08,1.97123833825036e-07,2.98023223876953e-08,5.77119491429242e-08,4.34439770493306e-08,1.82501207499443e-08,9.82799079885551e-08,1.05367121277235e-08,1.13483862666248e-07,8.16170211889097e-08,1.00513827526808e-07,7.74287048385535e-08,6.82856991135454e-08,6.14390615465888e-08,1.63573759794981e-07,9.82799079885551e-08,1.82196784923039e-07,4.59284633619262e-08,7.22360589715291e-08,8.29661542598906e-08,1.21971261082179e-07,4.2146848510894e-08,8.02452088465468e-08,2.1099749592701e-07,3.94247667650072e-08,2.58095682795178e-08,9.12506037497214e-08,1.56993474853825e-07,2.35608045769362e-08,2.35608045769362e-08,2.38883786527535e-07,5.77119491429242e-08,4.34439770493306e-08,3.28164034270424e-07,8.8783914505042e-08,1.33695888854015e-07,9.77134484693706e-08,5.37269007483719e-08,7.37569848940646e-08,9.24592736809765e-08,4.82852809012522e-08,5.37269007483719e-08,2.98023223876953e-08,1.49011611938477e-08,0,3.79906558513104e-08,1.05367121277235e-08,2.77977557572389e-07,3.56228145595846e-07,9.54139864062197e-08,2.84100710823202e-07,2.22022301342358e-07,9.30577218293905e-08,3.16101363831705e-08,2.98023223876953e-08,5.05322961742078e-08,8.49496889933301e-08,6.49526557853918e-08,4.4703483581543e-08,2.58095682795178e-08,6.49526557853918e-08,5.6741931333124e-08,9.06402249678704e-08,1.00513827526808e-07,2.98023223876953e-08,6.90938420258142e-08,3.65002414998886e-08,8.81564584836307e-08,8.02452088465468e-08,2.35608045769362e-08,6.23360295991656e-08,6.7467876807879e-08,6.90938420258142e-08,1.05367121277235e-08,2.1073424255447e-08,3.65002414998886e-08,1.05367121277235e-08,4.9421560620597e-08,1.36977257660406e-07,3.65002414998886e-08,2.8370965666562e-07,1.58050681915853e-07,8.42936970217881e-08,6.05288029062447e-08,4.82852809012522e-08,1.23778341158004e-07,2.74359474175006e-07
"3",1.49011611938477e-08,2.58095682795178e-08,0,1.49011611938477e-08,2.78775199262346e-08,5.86659302861378e-08,8.49496889933301e-08,5.16191365590357e-08,7.67084221615419e-08,8.22943524806742e-08,6.05288029062447e-08,2.60024195412027e-07,1.62893616475727e-07,1.23778341158004e-07,7.37569848940646e-08,4.47283119553436e-07,2.48004749075968e-07,1.68587394043576e-07,5.005770037246e-07,4.19488199360944e-07,2.78775199262346e-08,2.35608045769362e-08,1.49011611938477e-08,3.79906558513104e-08,1.49011611938477e-08,8.22943524806742e-08,1.09500724499666e-07,6.3220272766341e-08,7.30004829997771e-08,1.02157214289919e-07,7.22360589715291e-08,1.55572690202453e-07,2.50011112325825e-07,2.09413011708188e-07,4.34439770493306e-08,4.08085105944549e-08,7.67084221615419e-08,8.29661542598906e-08,4.59284633619262e-08,6.90938420258142e-08,1.19209289550781e-07,3.94247667650072e-08,9.06402249678704e-08,2.39348089757696e-07,7.81423485405856e-08,2.35608045769362e-08,2.60237592407658e-07,1.16381789384881e-07,1.57346666469744e-07,2.55935848315323e-07,8.16170211889097e-08,8.55098172152255e-07,6.14390615465888e-08,1.13464294795999e-06,1.73347328749261e-06,1.30757158806803e-07,2.81351917810726e-07,1.91988031964378e-07,3.94247667650072e-08,7.88495335300145e-08,8.29661542598906e-08,8.8783914505042e-08,1.95994175046174e-07,7.30004829997771e-08,1.97686242482388e-07,3.79906558513104e-08,7.37569848940646e-08,6.58017461473334e-08,3.79906558513104e-08,1.06415576168043e-07,3.65002414998886e-08,1.06415576168043e-07,7.30004829997771e-08,9.82799079885551e-08,7.67084221615419e-08,8.29661542598906e-08,7.74287048385535e-08,1.65261872208259e-07,1.16857790510044e-07,1.88780716945528e-07,2.98023223876953e-08,9.36523459104935e-08,9.82799079885551e-08,1.31181008083068e-07,6.05288029062447e-08,9.77134484693706e-08,2.29158349323715e-07,5.16191365590357e-08,4.4703483581543e-08,1.10006504209588e-07,1.72171294812729e-07,2.35608045769362e-08,4.82852809012522e-08,2.47332344542411e-07,7.67084221615419e-08,6.82856991135454e-08,3.41265871840679e-07,9.00257078826023e-08,1.42926917174838e-07,1.07453801496744e-07,6.40923177230554e-08,9.65705618025044e-08,1.09500724499666e-07,6.14390615465888e-08,7.88495335300145e-08,5.26835606386175e-08,4.2146848510894e-08,2.1073424255447e-08,6.3220272766341e-08,2.35608045769362e-08,2.94839723965665e-07,3.72081726467126e-07,1.10509969101782e-07,3.00434904600024e-07,2.38883786527535e-07,9.36523459104935e-08,1.49011611938477e-08,4.59284633619262e-08,7.52471755322969e-08,1.02157214289919e-07,6.14390615465888e-08,4.08085105944549e-08,4.08085105944549e-08,4.4703483581543e-08,5.96046447753906e-08,7.52471755322969e-08,9.77134484693706e-08,5.16191365590357e-08,5.77119491429242e-08,3.49463206516462e-08,1.01064592348416e-07,7.67084221615419e-08,4.82852809012522e-08,7.14634585874188e-08,9.18569267238524e-08,9.30577218293905e-08,2.78775199262346e-08,4.59284633619262e-08,6.05288029062447e-08,2.78775199262346e-08,5.57550398524693e-08,1.57346666469744e-07,3.65002414998886e-08,3.00434904600024e-07,1.57346666469744e-07,1.04838961954939e-07,3.79906558513104e-08,6.05288029062447e-08,1.07453801496744e-07,2.88752054796757e-07
"4",0,2.78775199262346e-08,1.49011611938477e-08,0,2.1073424255447e-08,4.34439770493306e-08,7.06824137308086e-08,4.2146848510894e-08,6.40923177230554e-08,6.66400187462506e-08,4.59284633619262e-08,2.48228479161228e-07,1.52691465108985e-07,1.15423898285848e-07,6.98926413032924e-08,4.34311975294044e-07,2.32047013974152e-07,1.54857409677107e-07,4.85261067388468e-07,4.037087316556e-07,3.65002414998886e-08,3.49463206516462e-08,2.78775199262346e-08,3.49463206516462e-08,2.35608045769362e-08,6.98926413032924e-08,9.36523459104935e-08,5.05322961742078e-08,6.05288029062447e-08,8.62467058210837e-08,5.6741931333124e-08,1.40181837396523e-07,2.34427045621757e-07,1.9371509552002e-07,2.78775199262346e-08,2.58095682795178e-08,6.3220272766341e-08,6.66400187462506e-08,2.98023223876953e-08,5.57550398524693e-08,1.03238273118071e-07,2.58095682795178e-08,7.52471755322969e-08,2.23517417907715e-07,6.3220272766341e-08,1.49011611938477e-08,2.47332344542411e-07,1.02157214289919e-07,1.42926917174838e-07,2.42344378937641e-07,7.22360589715291e-08,8.41684805621031e-07,4.9421560620597e-08,1.12100911752457e-06,1.71997100888829e-06,1.19209289550781e-07,2.69459803700821e-07,1.81586408718734e-07,2.35608045769362e-08,7.14634585874188e-08,7.52471755322969e-08,7.81423485405856e-08,1.83713853447705e-07,5.77119491429242e-08,1.81586408718734e-07,2.58095682795178e-08,6.14390615465888e-08,5.6741931333124e-08,3.16101363831705e-08,9.12506037497214e-08,4.08085105944549e-08,9.12506037497214e-08,5.77119491429242e-08,8.29661542598906e-08,6.14390615465888e-08,7.37569848940646e-08,6.49526557853918e-08,1.49383676467563e-07,1.04838961954939e-07,1.73135847428773e-07,2.35608045769362e-08,8.36325597787039e-08,8.49496889933301e-08,1.16381789384881e-07,4.9421560620597e-08,8.56006539842193e-08,2.16451869105308e-07,3.79906558513104e-08,3.65002414998886e-08,9.82799079885551e-08,1.58050681915853e-07,3.65002414998886e-08,5.05322961742078e-08,2.31568072258235e-07,6.58017461473334e-08,6.40923177230554e-08,3.26298004991683e-07,7.37569848940646e-08,1.27315577049815e-07,9.24592736809765e-08,4.9421560620597e-08,8.75245043968464e-08,9.65705618025044e-08,4.82852809012522e-08,7.30004829997771e-08,4.82852809012522e-08,4.08085105944549e-08,2.35608045769362e-08,5.96046447753906e-08,1.82501207499443e-08,2.81154547096986e-07,3.58093227168856e-07,9.7143685895244e-08,2.86629558528533e-07,2.25495486712777e-07,7.88495335300145e-08,1.49011611938477e-08,3.65002414998886e-08,6.90938420258142e-08,9.00257078826023e-08,4.4703483581543e-08,2.58095682795178e-08,3.16101363831705e-08,3.65002414998886e-08,4.34439770493306e-08,6.3220272766341e-08,8.36325597787039e-08,4.59284633619262e-08,4.59284633619262e-08,2.1073424255447e-08,8.68879540986613e-08,6.05288029062447e-08,4.34439770493306e-08,5.6741931333124e-08,8.49496889933301e-08,8.49496889933301e-08,2.58095682795178e-08,4.82852809012522e-08,5.37269007483719e-08,3.33200093731253e-08,4.08085105944549e-08,1.45620258790941e-07,2.1073424255447e-08,2.86823161764743e-07,1.43314779264266e-07,9.42432183077448e-08,3.33200093731253e-08,4.71216091538724e-08,9.59940159821892e-08,2.74359474175006e-07
"5",1.82501207499443e-08,4.9421560620597e-08,2.78775199262346e-08,2.1073424255447e-08,0,4.34439770493306e-08,8.0934021556379e-08,6.14390615465888e-08,5.05322961742078e-08,7.52471755322969e-08,4.34439770493306e-08,2.62573513190539e-07,1.69244657331713e-07,1.34110450744629e-07,9.06402249678704e-08,4.46289155837057e-07,2.34427045621757e-07,1.66600046865626e-07,4.89815470990348e-07,4.069954241439e-07,5.47503622498329e-08,5.16191365590357e-08,4.34439770493306e-08,1.49011611938477e-08,4.08085105944549e-08,8.49496889933301e-08,9.59940159821892e-08,6.7467876807879e-08,7.74287048385535e-08,9.18569267238524e-08,6.05288029062447e-08,1.46000965999554e-07,2.29400460695336e-07,1.89074539250873e-07,3.16101363831705e-08,4.08085105944549e-08,5.16191365590357e-08,6.82856991135454e-08,3.16101363831705e-08,4.71216091538724e-08,1.05892646339177e-07,2.1073424255447e-08,7.59813117026208e-08,2.26478042506734e-07,7.37569848940646e-08,3.33200093731253e-08,2.60024195412027e-07,9.24592736809765e-08,1.53054584444867e-07,2.53100510708437e-07,9.06402249678704e-08,8.5275792645362e-07,3.49463206516462e-08,1.13140936331321e-06,1.73062088671415e-06,1.34935753615758e-07,2.83905251074696e-07,1.97405238442e-07,2.1073424255447e-08,9.18569267238524e-08,9.48304091495116e-08,9.59940159821892e-08,1.97405238442e-07,6.66400187462506e-08,1.79433741849546e-07,4.34439770493306e-08,7.67084221615419e-08,7.67084221615419e-08,5.16191365590357e-08,9.8843121241194e-08,6.14390615465888e-08,8.42936970217881e-08,5.16191365590357e-08,8.16170211889097e-08,6.3220272766341e-08,8.81564584836307e-08,8.02452088465468e-08,1.49011611938477e-07,1.20137002293744e-07,1.76627480851556e-07,2.1073424255447e-08,1.01612371928884e-07,9.82799079885551e-08,1.23329053500644e-07,6.82856991135454e-08,1.01064592348416e-07,2.29400460695336e-07,5.37269007483719e-08,5.57550398524693e-08,1.13483862666248e-07,1.6891634536914e-07,5.05322961742078e-08,7.14634585874188e-08,2.35608045769362e-07,8.29661542598906e-08,8.49496889933301e-08,3.33865828848006e-07,7.67084221615419e-08,1.34110450744629e-07,1.01064592348416e-07,6.23360295991656e-08,1.06415576168043e-07,1.10509969101782e-07,6.40923177230554e-08,9.36523459104935e-08,6.82856991135454e-08,6.14390615465888e-08,4.4703483581543e-08,8.0934021556379e-08,4.08085105944549e-08,2.92381895636746e-07,3.67880669105903e-07,1.10006504209588e-07,2.97277232159078e-07,2.3701747835557e-07,8.0934021556379e-08,2.35608045769362e-08,5.6741931333124e-08,8.94069671630859e-08,1.04838961954939e-07,4.59284633619262e-08,3.33200093731253e-08,5.05322961742078e-08,1.82501207499443e-08,5.16191365590357e-08,4.9421560620597e-08,8.22943524806742e-08,6.66400187462506e-08,3.79906558513104e-08,3.33200093731253e-08,9.82799079885551e-08,5.96046447753906e-08,6.40923177230554e-08,6.82856991135454e-08,1.04838961954939e-07,1.04308128356934e-07,4.59284633619262e-08,6.90938420258142e-08,7.45058059692383e-08,5.26835606386175e-08,5.26835606386175e-08,1.61180702245116e-07,3.49463206516462e-08,2.97650461724969e-07,1.41364827461617e-07,1.11510079704939e-07,1.05367121277235e-08,6.23360295991656e-08,8.0934021556379e-08,2.83318062749975e-07
"6",4.59284633619262e-08,6.3220272766341e-08,5.86659302861378e-08,4.34439770493306e-08,4.34439770493306e-08,0,4.34439770493306e-08,5.05322961742078e-08,3.94247667650072e-08,3.65002414998886e-08,1.82501207499443e-08,2.25741526596891e-07,1.38187684051628e-07,1.10006504209588e-07,8.29661542598906e-08,4.0603955368515e-07,1.91408881227152e-07,1.2687881563549e-07,4.47283119553436e-07,3.64241199540505e-07,7.67084221615419e-08,7.74287048385535e-08,6.98926413032924e-08,5.16191365590357e-08,6.58017461473334e-08,5.57550398524693e-08,5.26835606386175e-08,4.59284633619262e-08,5.26835606386175e-08,4.9421560620597e-08,1.82501207499443e-08,1.02699166179376e-07,1.91698675308654e-07,1.50862758839999e-07,1.82501207499443e-08,2.98023223876953e-08,3.49463206516462e-08,2.58095682795178e-08,1.82501207499443e-08,2.78775199262346e-08,6.3220272766341e-08,2.1073424255447e-08,3.33200093731253e-08,1.83411443607378e-07,3.79906558513104e-08,4.4703483581543e-08,2.21019938203563e-07,6.40923177230554e-08,1.1200678630451e-07,2.1257016983162e-07,6.98926413032924e-08,8.11395251158594e-07,3.33200093731253e-08,1.0895184523124e-06,1.68883479069506e-06,1.02157214289919e-07,2.46658107001287e-07,1.64588704961348e-07,2.35608045769362e-08,7.67084221615419e-08,7.81423485405856e-08,7.06824137308086e-08,1.60144159646367e-07,2.98023223876953e-08,1.38988778786195e-07,3.49463206516462e-08,4.9421560620597e-08,6.14390615465888e-08,5.16191365590357e-08,5.6741931333124e-08,7.52471755322969e-08,5.05322961742078e-08,1.82501207499443e-08,4.2146848510894e-08,2.1073424255447e-08,6.90938420258142e-08,5.26835606386175e-08,1.07453801496744e-07,8.75245043968464e-08,1.33280037492501e-07,4.59284633619262e-08,7.81423485405856e-08,6.40923177230554e-08,8.36325597787039e-08,5.05322961742078e-08,6.98926413032924e-08,1.90827972812439e-07,3.49463206516462e-08,4.9421560620597e-08,8.22943524806742e-08,1.28616962594033e-07,7.88495335300145e-08,7.95504320564219e-08,1.92565440883042e-07,5.96046447753906e-08,7.67084221615419e-08,2.90859062909233e-07,3.33200093731253e-08,9.12506037497214e-08,5.96046447753906e-08,3.33200093731253e-08,8.42936970217881e-08,7.67084221615419e-08,4.08085105944549e-08,8.16170211889097e-08,6.49526557853918e-08,6.66400187462506e-08,6.23360295991656e-08,7.52471755322969e-08,5.26835606386175e-08,2.51560554148765e-07,3.26127836529006e-07,7.37569848940646e-08,2.56152651275263e-07,1.96842026913507e-07,4.4703483581543e-08,5.05322961742078e-08,4.9421560620597e-08,7.74287048385535e-08,7.30004829997771e-08,0,1.82501207499443e-08,4.4703483581543e-08,4.08085105944549e-08,1.49011611938477e-08,3.79906558513104e-08,5.16191365590357e-08,6.05288029062447e-08,2.98023223876953e-08,2.78775199262346e-08,6.05288029062447e-08,1.82501207499443e-08,6.23360295991656e-08,3.33200093731253e-08,8.75245043968464e-08,8.56006539842193e-08,5.57550398524693e-08,7.88495335300145e-08,6.58017461473334e-08,7.06824137308086e-08,2.58095682795178e-08,1.27315577049815e-07,2.58095682795178e-08,2.56801961952658e-07,1.07453801496744e-07,8.42936970217881e-08,4.71216091538724e-08,3.79906558513104e-08,6.82856991135454e-08,2.40966105890218e-07
"7",7.52471755322969e-08,7.45058059692383e-08,8.49496889933301e-08,7.06824137308086e-08,8.0934021556379e-08,4.34439770493306e-08,0,4.34439770493306e-08,7.88495335300145e-08,1.05367121277235e-08,5.26835606386175e-08,1.82501207499443e-07,9.48304091495116e-08,7.14634585874188e-08,6.58017461473334e-08,3.65306457046606e-07,1.67927558266888e-07,8.62467058210837e-08,4.19091019345082e-07,3.37503899720494e-07,9.00257078826023e-08,9.42432183077448e-08,9.06402249678704e-08,9.18569267238524e-08,8.62467058210837e-08,2.1073424255447e-08,4.08085105944549e-08,2.98023223876953e-08,2.78775199262346e-08,2.78775199262346e-08,2.78775199262346e-08,7.22360589715291e-08,1.85517960756849e-07,1.45238553655281e-07,5.26835606386175e-08,4.59284633619262e-08,7.37569848940646e-08,3.49463206516462e-08,5.57550398524693e-08,6.49526557853918e-08,4.4703483581543e-08,6.05288029062447e-08,3.79906558513104e-08,1.58050681915853e-07,0,6.66400187462506e-08,1.791241061713e-07,8.56006539842193e-08,7.30004829997771e-08,1.72814928065884e-07,4.2146848510894e-08,7.71989455639638e-07,7.67084221615419e-08,1.05098091666765e-06,1.65013120393369e-06,5.86659302861378e-08,2.03770314621588e-07,1.23329053500644e-07,6.14390615465888e-08,5.37269007483719e-08,5.16191365590357e-08,3.65002414998886e-08,1.16857790510044e-07,1.49011611938477e-08,1.27315577049815e-07,4.82852809012522e-08,2.35608045769362e-08,4.4703483581543e-08,5.6741931333124e-08,2.35608045769362e-08,8.16170211889097e-08,6.98926413032924e-08,5.57550398524693e-08,5.05322961742078e-08,3.16101363831705e-08,5.6741931333124e-08,2.35608045769362e-08,9.48304091495116e-08,4.4703483581543e-08,1.08482090969093e-07,7.88495335300145e-08,4.34439770493306e-08,2.1073424255447e-08,5.37269007483719e-08,3.65002414998886e-08,2.78775199262346e-08,1.48638616079539e-07,3.49463206516462e-08,4.9421560620597e-08,4.08085105944549e-08,8.81564584836307e-08,9.7143685895244e-08,7.95504320564219e-08,1.64251086749499e-07,3.16101363831705e-08,6.14390615465888e-08,2.56152651275263e-07,2.98023223876953e-08,5.86659302861378e-08,2.35608045769362e-08,2.1073424255447e-08,5.05322961742078e-08,3.33200093731253e-08,2.98023223876953e-08,5.96046447753906e-08,5.96046447753906e-08,6.7467876807879e-08,7.81423485405856e-08,6.3220272766341e-08,6.7467876807879e-08,2.11785292678355e-07,2.87789224324047e-07,2.98023223876953e-08,2.16708176914587e-07,1.55929100040021e-07,4.9421560620597e-08,7.88495335300145e-08,4.9421560620597e-08,5.6741931333124e-08,3.33200093731253e-08,4.08085105944549e-08,4.82852809012522e-08,4.9421560620597e-08,8.36325597787039e-08,2.98023223876953e-08,7.81423485405856e-08,6.3220272766341e-08,5.47503622498329e-08,6.90938420258142e-08,5.05322961742078e-08,1.82501207499443e-08,4.2146848510894e-08,5.86659302861378e-08,1.49011611938477e-08,5.86659302861378e-08,5.47503622498329e-08,6.66400187462506e-08,8.02452088465468e-08,5.37269007483719e-08,8.22943524806742e-08,2.98023223876953e-08,8.36325597787039e-08,4.9421560620597e-08,2.16964181938187e-07,1.03774579444409e-07,4.4703483581543e-08,8.75245043968464e-08,2.58095682795178e-08,1.02157214289919e-07,2.04042552972274e-07
"8",4.71216091538724e-08,3.33200093731253e-08,5.16191365590357e-08,4.2146848510894e-08,6.14390615465888e-08,5.05322961742078e-08,4.34439770493306e-08,0,8.68879540986613e-08,4.59284633619262e-08,5.77119491429242e-08,2.08616256713867e-07,1.11011150671179e-07,7.30004829997771e-08,3.33200093731253e-08,3.96494111289086e-07,2.11260421257583e-07,1.20598182501187e-07,4.59042841218393e-07,3.79614210213929e-07,4.82852809012522e-08,5.37269007483719e-08,5.16191365590357e-08,7.45058059692383e-08,4.82852809012522e-08,3.33200093731253e-08,8.02452088465468e-08,1.49011611938477e-08,2.35608045769362e-08,6.82856991135454e-08,4.9421560620597e-08,1.15903833404959e-07,2.27456353939678e-07,1.86413466978025e-07,4.34439770493306e-08,2.35608045769362e-08,8.36325597787039e-08,6.14390615465888e-08,4.82852809012522e-08,7.22360589715291e-08,8.75245043968464e-08,5.05322961742078e-08,6.90938420258142e-08,2.01303602548037e-07,3.94247667650072e-08,3.65002414998886e-08,2.09413011708188e-07,1.11510079704939e-07,1.11011150671179e-07,2.06745221100921e-07,3.16101363831705e-08,8.0473168836815e-07,7.74287048385535e-08,1.08456502552422e-06,1.68320472211224e-06,7.95504320564219e-08,2.29642316809631e-07,1.42148018094442e-07,5.05322961742078e-08,2.98023223876953e-08,3.33200093731253e-08,3.79906558513104e-08,1.44855842703757e-07,3.94247667650072e-08,1.70225793999372e-07,2.1073424255447e-08,2.58095682795178e-08,1.49011611938477e-08,1.49011611938477e-08,6.7467876807879e-08,3.79906558513104e-08,9.7143685895244e-08,6.90938420258142e-08,8.02452088465468e-08,5.57550398524693e-08,4.9421560620597e-08,2.98023223876953e-08,1.36571398227091e-07,6.58017461473334e-08,1.51596888522624e-07,5.77119491429242e-08,4.2146848510894e-08,4.9421560620597e-08,9.18569267238524e-08,1.05367121277235e-08,4.71216091538724e-08,1.7850322351919e-07,1.49011611938477e-08,1.05367121277235e-08,5.86659302861378e-08,1.24226003889241e-07,5.6741931333124e-08,3.65002414998886e-08,2.07013547263292e-07,2.58095682795178e-08,2.78775199262346e-08,2.95027939576258e-07,6.40923177230554e-08,1.02157214289919e-07,6.58017461473334e-08,2.58095682795178e-08,4.59284633619262e-08,5.96046447753906e-08,2.1073424255447e-08,3.33200093731253e-08,2.1073424255447e-08,2.35608045769362e-08,3.79906558513104e-08,2.58095682795178e-08,2.98023223876953e-08,2.45304072397267e-07,3.23221265725551e-07,6.23360295991656e-08,2.51118832027208e-07,1.89367905663533e-07,7.30004829997771e-08,4.9421560620597e-08,1.05367121277235e-08,2.98023223876953e-08,5.26835606386175e-08,5.05322961742078e-08,3.65002414998886e-08,1.05367121277235e-08,7.30004829997771e-08,3.65002414998886e-08,8.56006539842193e-08,8.36325597787039e-08,1.05367121277235e-08,6.66400187462506e-08,3.16101363831705e-08,5.57550398524693e-08,6.23360295991656e-08,1.49011611938477e-08,3.33200093731253e-08,4.34439770493306e-08,4.34439770493306e-08,2.58095682795178e-08,3.65002414998886e-08,1.49011611938477e-08,3.94247667650072e-08,2.58095682795178e-08,1.05367121277235e-07,2.98023223876953e-08,2.50897679336112e-07,1.36164329070576e-07,5.37269007483719e-08,7.22360589715291e-08,1.82501207499443e-08,1.17331860572276e-07,2.41426404506261e-07
