"","66","94","95","108","168","169"
"66",0.322733879570793,0.323703518918211,0.265364054236295,0.343858924424232,0.266030511456146,0.272856575971601
"94",0.323703518918211,0.330669162361689,0.269121768758824,0.365945174756002,0.246310728620227,0.259787732918896
"95",0.265364054236295,0.269121768758824,0.183975622501768,0.317419886262643,0.176213951695756,0.19058325963915
"108",0.343858924424232,0.365945174756002,0.317419886262643,0.370972623755016,0.340014068415002,0.339809466630306
"168",0.266030511456146,0.246310728620227,0.176213951695756,0.340014068415002,0.120292472322533,0.142026755152169
"169",0.272856575971601,0.259787732918896,0.19058325963915,0.339809466630306,0.142026755152169,0.168187581578991
