"","66","94","95","108","168","169"
"66",0.356940197142385,0.41632015548491,0.602988460123692,0.488329109931124,0.629596345491893,0.566144973566565
"94",0.41632015548491,0.450026291549522,0.573295153854038,0.535274383037991,0.581268934174527,0.543405805025662
"95",0.602988460123692,0.573295153854038,0.59661848483114,0.654227142080458,0.566538926618034,0.565072270102335
"108",0.488329109931124,0.535274383037991,0.654227142080458,0.581891470463009,0.673915075142887,0.631907320126853
"168",0.629596345491893,0.581268934174527,0.566538926618034,0.673915075142887,0.558822779259373,0.55314405548474
"169",0.566144973566565,0.543405805025662,0.565072270102335,0.631907320126853,0.55314405548474,0.559702582708358
