"","324","325","327","328","329","483","484","485","486","487","488","489","490","491","492","554","555","557","558","559","600","601","602","603","604","605","606","607","608","609"
"324",9.02100094721221e-07,7.30822668632612e-07,7.11121788746307e-07,7.40910184222559e-07,7.14686098519526e-07,7.10603219482353e-07,7.22136203281334e-07,7.20841679591606e-07,7.42972851365149e-07,7.27731754034339e-07,6.74984851671049e-07,7.35629896001019e-07,7.44487593488843e-07,7.2272712046175e-07,7.51355967079859e-07,7.65304086748949e-07,7.75281594851808e-07,7.33639474270416e-07,7.14774106467718e-07,6.73908865744638e-07,7.15322974124342e-07,7.28870269918669e-07,7.08308421683369e-07,7.26493401923606e-07,7.15774191847168e-07,7.45886451344775e-07,7.29778974308538e-07,7.48037578093817e-07,7.27584743673471e-07,7.14977503198562e-07
"325",7.30822668632612e-07,4.43424870476737e-08,1.06316588260953e-07,6.69539890918127e-08,8.31241930047985e-08,1.28702506739462e-07,8.23271584112381e-08,4.32789299924077e-08,5.90624826363985e-08,1.15297971086907e-07,2.03455998697864e-07,4.99968763692941e-08,4.84073352653696e-08,4.27554173232712e-08,4.47916735379558e-08,5.89599323585018e-08,6.86426290508277e-08,4.91804678774436e-08,9.83910519246747e-08,2.99182111060006e-07,8.02898300486084e-08,9.2594235047783e-08,1.03899316084763e-07,5.29803551773197e-08,6.62850030022887e-08,6.08336516285768e-08,1.00610262338491e-07,4.81708757107375e-08,4.61706423971397e-08,1.07274460800518e-07
"327",7.11121788746307e-07,1.06316588260953e-07,1.35719106580311e-07,1.32374557779977e-07,1.1219013662042e-07,1.34176477215787e-07,1.2882689931848e-07,1.03985039303922e-07,1.30047083974865e-07,1.53834350556764e-07,1.62495821512608e-07,1.1170087965774e-07,1.24017307856061e-07,9.59542217000305e-08,1.19690096121297e-07,1.38188558383562e-07,1.46577959176439e-07,1.17691297702841e-07,1.08687935684531e-07,2.61032647093721e-07,1.14934457088425e-07,1.28294037935277e-07,1.3191992083085e-07,1.06391710999554e-07,1.02304664680792e-07,1.31168793113888e-07,1.39050785755126e-07,1.16202649361439e-07,1.0579002488252e-07,1.29594884005291e-07
"328",7.40910184222559e-07,6.69539890918127e-08,1.32374557779977e-07,6.13189896172976e-08,1.02491546055947e-07,1.33689253221205e-07,7.70558472924066e-08,6.22215172692999e-08,4.89806191317782e-08,1.03587721117214e-07,2.1911577533515e-07,7.33001143411538e-08,5.37530265158584e-08,7.75701073930264e-08,7.8656474718886e-08,7.16492287985329e-08,8.38485594626528e-08,5.45831743808979e-08,1.24589946581786e-07,3.01242135091956e-07,9.4868175552892e-08,1.13888336935862e-07,1.14412266134268e-07,7.74879253203694e-08,9.72985349727247e-08,6.03688840847484e-08,1.06188980412747e-07,8.35129893429952e-08,6.65845539063408e-08,1.19250615505841e-07
"329",7.14686098519526e-07,8.31241930047985e-08,1.1219013662042e-07,1.02491546055947e-07,1.08932995565019e-07,1.25378859313224e-07,9.94527320717698e-08,7.50237163719662e-08,1.03291343298132e-07,1.19085445796814e-07,1.69742021651087e-07,9.17163334702627e-08,9.96226834356514e-08,7.56451170421729e-08,1.03539507139802e-07,1.20643595145408e-07,1.30692552795699e-07,8.9395287828113e-08,1.06883262912773e-07,2.575357959571e-07,8.95533932162537e-08,1.11532775936512e-07,1.11792563326301e-07,8.46197908350668e-08,8.78490398083976e-08,1.06871719952318e-07,1.20608964168752e-07,1.00479537744517e-07,8.12428733296998e-08,1.16973254106258e-07
"483",7.10603219482353e-07,1.28702506739462e-07,1.34176477215787e-07,1.33689253221205e-07,1.25378859313224e-07,1.52692233898813e-07,1.25985981533784e-07,1.1926981053372e-07,1.35693179265954e-07,1.41131750208167e-07,1.50765930748877e-07,1.34687443871212e-07,1.37481312205797e-07,1.26042552027351e-07,1.49191871455585e-07,1.55873861473642e-07,1.67549390305503e-07,1.29156170236309e-07,1.33119636162991e-07,2.40193047805579e-07,1.21935573185771e-07,1.39588227554645e-07,1.34007756526533e-07,1.27034399378951e-07,1.22525119094629e-07,1.40965643757473e-07,1.43270858482338e-07,1.48481713771508e-07,1.2725420599124e-07,1.34709607061763e-07
"484",7.22136203281334e-07,8.23271584112381e-08,1.2882689931848e-07,7.70558472924066e-08,9.94527320717698e-08,1.25985981533784e-07,9.48628566738194e-08,6.95895396998919e-08,7.5776777636341e-08,9.98456880345123e-08,1.85455047545568e-07,9.08416653612764e-08,7.93360852904777e-08,8.74302443743047e-08,1.07625473632217e-07,1.04819648631383e-07,1.20488535848984e-07,7.28247725893014e-08,1.2520812281406e-07,2.60633981459421e-07,8.98561186651693e-08,1.16487681829388e-07,1.07941594557907e-07,8.65158090840586e-08,9.97276515026393e-08,8.64021741031737e-08,1.13816560128436e-07,1.10048830996015e-07,8.05710407468169e-08,1.16455182835994e-07
"485",7.20841679591606e-07,4.32789299924077e-08,1.03985039303922e-07,6.22215172692999e-08,7.50237163719662e-08,1.1926981053372e-07,6.95895396998919e-08,4.003724713469e-08,6.03118318167598e-08,1.01720692694247e-07,1.86140709324136e-07,5.64890700706827e-08,5.59970527445384e-08,4.40444483228683e-08,6.63585111887578e-08,7.84328923304027e-08,9.04147277371009e-08,4.75966506337769e-08,9.72000620152686e-08,2.7830302894396e-07,6.99449790945868e-08,9.36331009428576e-08,9.23654624084334e-08,5.26922185171607e-08,6.5562116557855e-08,6.66031212808223e-08,9.71156512409322e-08,6.70061502185404e-08,4.61544580972736e-08,1.01899913009715e-07
"486",7.42972851365149e-07,5.90624826363985e-08,1.30047083974865e-07,4.89806191317782e-08,1.03291343298132e-07,1.35693179265954e-07,7.5776777636341e-08,6.03118318167598e-08,3.9225698231424e-08,1.02167361319156e-07,2.27222965633042e-07,6.42363014163711e-08,3.84387457232536e-08,7.29584604310642e-08,6.98031725833158e-08,5.53436545519198e-08,7.18271265011185e-08,4.54038298915807e-08,1.22449597818568e-07,3.1073833172104e-07,9.51066885908791e-08,1.13264607108493e-07,1.17649529980399e-07,7.08165390776811e-08,9.38833572676081e-08,4.48362786566469e-08,1.005248502653e-07,7.73248724582523e-08,6.24581341475935e-08,1.15224404954452e-07
"487",7.27731754034339e-07,1.15297971086907e-07,1.53834350556764e-07,1.03587721117214e-07,1.19085445796814e-07,1.41131750208167e-07,9.98456880345123e-08,1.01720692694247e-07,1.02167361319156e-07,1.19315332921509e-07,1.94820698852954e-07,1.21378492229318e-07,1.10133914685779e-07,1.208334733802e-07,1.41828032100262e-07,1.37025717669435e-07,1.52938686455726e-07,1.03783305827123e-07,1.51226748212333e-07,2.53810133411321e-07,1.06115834920762e-07,1.38654041230921e-07,1.27935943494331e-07,1.15701252016063e-07,1.28554993751073e-07,1.12895173508652e-07,1.35511139427333e-07,1.44502738011382e-07,1.13585344595924e-07,1.34313567663812e-07
"488",6.74984851671049e-07,2.03455998697864e-07,1.62495821512608e-07,2.1911577533515e-07,1.69742021651087e-07,1.50765930748877e-07,1.85455047545568e-07,1.86140709324136e-07,2.27222965633042e-07,1.94820698852954e-07,1.18856677405324e-07,2.09923749920788e-07,2.2838796684826e-07,1.88919786460113e-07,2.34151523015768e-07,2.55055592774632e-07,2.65158706044127e-07,2.09862374864391e-07,1.67420316196808e-07,1.86293738389258e-07,1.70877114871149e-07,1.88227296463195e-07,1.6440218118534e-07,1.93069095372043e-07,1.69459467881149e-07,2.30450042661899e-07,1.94327348683898e-07,2.27617288845913e-07,1.97089651231086e-07,1.67773946052226e-07
"489",7.35629896001019e-07,4.99968763692941e-08,1.1170087965774e-07,7.33001143411538e-08,9.17163334702627e-08,1.34687443871212e-07,9.08416653612764e-08,5.64890700706827e-08,6.42363014163711e-08,1.21378492229318e-07,2.09923749920788e-07,6.65543425128067e-08,5.73185786705758e-08,5.32733546597288e-08,5.33906878200445e-08,6.27612075214618e-08,7.23147811388083e-08,5.95016217736151e-08,1.03601627951225e-07,3.04038682825231e-07,8.73526798510432e-08,9.98199677204388e-08,1.13235829417475e-07,6.04235643365442e-08,7.62818534133757e-08,6.55402277505032e-08,1.06590757754742e-07,5.67560623548111e-08,5.64004092620653e-08,1.13905577673317e-07
"490",7.44487593488843e-07,4.84073352653696e-08,1.24017307856061e-07,5.37530265158584e-08,9.96226834356514e-08,1.37481312205797e-07,7.93360852904777e-08,5.59970527445384e-08,3.84387457232536e-08,1.10133914685779e-07,2.2838796684826e-07,5.73185786705758e-08,3.63168190833134e-08,6.16911857210399e-08,5.32204570857344e-08,4.31738639889385e-08,5.79626831723175e-08,4.26584956589607e-08,1.16617953056682e-07,3.17713697653586e-07,9.60913575493007e-08,1.06323164020066e-07,1.18173988701862e-07,6.4970282201775e-08,8.41700182453138e-08,4.68514067949368e-08,9.92774833369748e-08,6.1050708829712e-08,5.53516496031028e-08,1.13887844894542e-07
"491",7.2272712046175e-07,4.27554173232712e-08,9.59542217000305e-08,7.75701073930264e-08,7.56451170421729e-08,1.26042552027351e-07,8.74302443743047e-08,4.40444483228683e-08,7.29584604310642e-08,1.208334733802e-07,1.88919786460113e-07,5.32733546597288e-08,6.16911857210399e-08,4.16278355577706e-08,5.43820182941018e-08,7.63009301367522e-08,8.43865432065828e-08,5.69086628291749e-08,8.74816148903407e-08,2.88830617705712e-07,7.65839271566164e-08,9.21966390877591e-08,1.01825875557561e-07,5.21155535495748e-08,6.05479992871347e-08,7.402422142836e-08,1.01634765915596e-07,5.27110483625643e-08,4.57240633426161e-08,1.06096185116455e-07
"492",7.51355967079859e-07,4.47916735379558e-08,1.19690096121297e-07,7.8656474718886e-08,1.03539507139802e-07,1.49191871455585e-07,1.07625473632217e-07,6.63585111887578e-08,6.98031725833158e-08,1.41828032100262e-07,2.34151523015768e-07,5.33906878200445e-08,5.32204570857344e-08,5.43820182941018e-08,2.64813057926257e-08,3.97378254039589e-08,4.15302681283827e-08,6.46500302180141e-08,1.08744227109341e-07,3.32979264879094e-07,1.0517338883937e-07,9.6469639467007e-08,1.28277610038675e-07,6.64557492374064e-08,8.08871173256307e-08,6.53718869774973e-08,1.14774897899266e-07,2.93833743037647e-08,5.74244053873614e-08,1.26387887368906e-07
"554",7.65304086748949e-07,5.89599323585018e-08,1.38188558383562e-07,7.16492287985329e-08,1.20643595145408e-07,1.55873861473642e-07,1.04819648631383e-07,7.84328923304027e-08,5.53436545519198e-08,1.37025717669435e-07,2.55055592774632e-07,6.27612075214618e-08,4.31738639889385e-08,7.63009301367522e-08,3.97378254039589e-08,2.31722172528841e-08,3.0896545308212e-08,6.34721913939862e-08,1.30675924173334e-07,3.47331294073584e-07,1.1872001663856e-07,1.11114848576267e-07,1.42171030791098e-07,7.70265957315929e-08,1.00347670070044e-07,5.75060213274766e-08,1.13527908783392e-07,5.05162343896118e-08,7.16403327371285e-08,1.3411387712828e-07
"555",7.75281594851808e-07,6.86426290508277e-08,1.46577959176439e-07,8.38485594626528e-08,1.30692552795699e-07,1.67549390305503e-07,1.20488535848984e-07,9.04147277371009e-08,7.18271265011185e-08,1.52938686455726e-07,2.65158706044127e-07,7.23147811388083e-08,5.79626831723175e-08,8.43865432065828e-08,4.15302681283827e-08,3.0896545308212e-08,2.90109774275328e-08,7.74049795310785e-08,1.3757168884376e-07,3.59169667746481e-07,1.29838642589962e-07,1.1350657083359e-07,1.53433441559453e-07,8.77621213288881e-08,1.09690212275376e-07,7.11623076021292e-08,1.25079810479172e-07,5.0211843914759e-08,8.14141082558738e-08,1.46904677965576e-07
"557",7.33639474270416e-07,4.91804678774436e-08,1.17691297702841e-07,5.45831743808979e-08,8.9395287828113e-08,1.29156170236309e-07,7.28247725893014e-08,4.75966506337769e-08,4.54038298915807e-08,1.03783305827123e-07,2.09862374864391e-07,5.95016217736151e-08,4.26584956589607e-08,5.69086628291749e-08,6.46500302180141e-08,6.34721913939862e-08,7.74049795310785e-08,5.06931233913306e-08,1.10238138108682e-07,2.9899633313381e-07,8.49640896351539e-08,1.03810573535621e-07,1.06169093356982e-07,6.11255454151972e-08,7.88666651695861e-08,5.41322768185657e-08,9.78270772048612e-08,6.89988770933444e-08,5.1598392008384e-08,1.09300472237711e-07
"558",7.14774106467718e-07,9.83910519246747e-08,1.08687935684531e-07,1.24589946581786e-07,1.06883262912773e-07,1.33119636162991e-07,1.2520812281406e-07,9.72000620152686e-08,1.22449597818568e-07,1.51226748212333e-07,1.67420316196808e-07,1.03601627951225e-07,1.16617953056682e-07,8.74816148903407e-08,1.08744227109341e-07,1.30675924173334e-07,1.3757168884376e-07,1.10238138108682e-07,1.22521435624653e-07,2.6822999596267e-07,1.11057025554877e-07,1.22716620177778e-07,1.28026035589981e-07,9.95187649610564e-08,9.63008219758647e-08,1.23058167469113e-07,1.34782358692485e-07,1.0506294879722e-07,9.69624089650985e-08,1.26539752175628e-07
"559",6.73908865744638e-07,2.99182111060006e-07,2.61032647093721e-07,3.01242135091956e-07,2.575357959571e-07,2.40193047805579e-07,2.60633981459421e-07,2.7830302894396e-07,3.1073833172104e-07,2.53810133411321e-07,1.86293738389258e-07,3.04038682825231e-07,3.17713697653586e-07,2.88830617705712e-07,3.32979264879094e-07,3.47331294073584e-07,3.59169667746481e-07,2.9899633313381e-07,2.6822999596267e-07,2.26391226764686e-07,2.51519844842691e-07,2.74190176511963e-07,2.43964959010736e-07,2.8751518417359e-07,2.70044346926127e-07,3.15781688784522e-07,2.80692034275915e-07,3.28044423160573e-07,2.92687195479743e-07,2.56178270356026e-07
"600",7.15322974124342e-07,8.02898300486084e-08,1.14934457088425e-07,9.4868175552892e-08,8.95533932162537e-08,1.21935573185771e-07,8.98561186651693e-08,6.99449790945868e-08,9.51066885908791e-08,1.06115834920762e-07,1.70877114871149e-07,8.73526798510432e-08,9.60913575493007e-08,7.65839271566164e-08,1.0517338883937e-07,1.1872001663856e-07,1.29838642589962e-07,8.49640896351539e-08,1.11057025554877e-07,2.51519844842691e-07,9.06935283698093e-08,1.09195489094598e-07,1.05719814895023e-07,8.01315066197258e-08,8.81682131299395e-08,9.94898070785582e-08,1.17222785145087e-07,1.04097284442523e-07,8.06581136138011e-08,1.1227381945104e-07
"601",7.28870269918669e-07,9.2594235047783e-08,1.28294037935277e-07,1.13888336935862e-07,1.11532775936512e-07,1.39588227554645e-07,1.16487681829388e-07,9.36331009428576e-08,1.13264607108493e-07,1.38654041230921e-07,1.88227296463195e-07,9.98199677204388e-08,1.06323164020066e-07,9.21966390877591e-08,9.6469639467007e-08,1.11114848576267e-07,1.1350657083359e-07,1.03810573535621e-07,1.22716620177778e-07,2.74190176511963e-07,1.09195489094598e-07,1.38925654878831e-07,1.29015651382852e-07,9.79754192498687e-08,1.03583185155641e-07,1.13269330505976e-07,1.32578462531006e-07,9.6133854414899e-08,9.6383614550052e-08,1.31552356320884e-07
"602",7.08308421683369e-07,1.03899316084763e-07,1.3191992083085e-07,1.14412266134268e-07,1.11792563326301e-07,1.34007756526533e-07,1.07941594557907e-07,9.23654624084334e-08,1.17649529980399e-07,1.27935943494331e-07,1.6440218118534e-07,1.13235829417475e-07,1.18173988701862e-07,1.01825875557561e-07,1.28277610038675e-07,1.42171030791098e-07,1.53433441559453e-07,1.06169093356982e-07,1.28026035589981e-07,2.43964959010736e-07,1.05719814895023e-07,1.29015651382852e-07,1.3984492842948e-07,1.05206420989537e-07,1.10039209231966e-07,1.23392812981291e-07,1.34250963673583e-07,1.27493847649513e-07,1.02204681878612e-07,1.28926589553257e-07
"603",7.26493401923606e-07,5.29803551773197e-08,1.06391710999554e-07,7.74879253203694e-08,8.46197908350668e-08,1.27034399378951e-07,8.65158090840586e-08,5.26922185171607e-08,7.08165390776811e-08,1.15701252016063e-07,1.93069095372043e-07,6.04235643365442e-08,6.4970282201775e-08,5.21155535495748e-08,6.64557492374064e-08,7.70265957315929e-08,8.77621213288881e-08,6.11255454151972e-08,9.95187649610564e-08,2.8751518417359e-07,8.01315066197258e-08,9.79754192498687e-08,1.05206420989537e-07,6.87887782504456e-08,7.19119127833878e-08,7.29186219434915e-08,1.04624848623432e-07,6.68200011366858e-08,5.62834410554301e-08,1.08677010155763e-07
"604",7.15774191847168e-07,6.62850030022887e-08,1.02304664680792e-07,9.72985349727247e-08,8.78490398083976e-08,1.22525119094629e-07,9.97276515026393e-08,6.5562116557855e-08,9.38833572676081e-08,1.28554993751073e-07,1.69459467881149e-07,7.62818534133757e-08,8.41700182453138e-08,6.05479992871347e-08,8.08871173256307e-08,1.00347670070044e-07,1.09690212275376e-07,7.88666651695861e-08,9.63008219758647e-08,2.70044346926127e-07,8.81682131299395e-08,1.03583185155641e-07,1.10039209231966e-07,7.19119127833878e-08,8.7876486251022e-08,9.51801557681824e-08,1.1330843209235e-07,7.95588962881221e-08,6.91558573327119e-08,1.11055471055856e-07
"605",7.45886451344775e-07,6.08336516285768e-08,1.31168793113888e-07,6.03688840847484e-08,1.06871719952318e-07,1.40965643757473e-07,8.64021741031737e-08,6.66031212808223e-08,4.48362786566469e-08,1.12895173508652e-07,2.30450042661899e-07,6.55402277505032e-08,4.68514067949368e-08,7.402422142836e-08,6.53718869774973e-08,5.75060213274766e-08,7.11623076021292e-08,5.41322768185657e-08,1.23058167469113e-07,3.15781688784522e-07,9.94898070785582e-08,1.13269330505976e-07,1.23392812981291e-07,7.29186219434915e-08,9.51801557681824e-08,6.08414824952372e-08,1.06025070988628e-07,7.27484149134101e-08,6.61669297144108e-08,1.19326617722562e-07
"606",7.29778974308538e-07,1.00610262338491e-07,1.39050785755126e-07,1.06188980412747e-07,1.20608964168752e-07,1.43270858482338e-07,1.13816560128436e-07,9.71156512409322e-08,1.005248502653e-07,1.35511139427333e-07,1.94327348683898e-07,1.06590757754742e-07,9.92774833369748e-08,1.01634765915596e-07,1.14774897899266e-07,1.13527908783392e-07,1.25079810479172e-07,9.78270772048612e-08,1.34782358692485e-07,2.80692034275915e-07,1.17222785145087e-07,1.32578462531006e-07,1.34250963673583e-07,1.04624848623432e-07,1.1330843209235e-07,1.06025070988628e-07,1.54144591197743e-07,1.16061627259151e-07,1.01734790006971e-07,1.34707349866238e-07
"607",7.48037578093817e-07,4.81708757107375e-08,1.16202649361439e-07,8.35129893429952e-08,1.00479537744517e-07,1.48481713771508e-07,1.10048830996015e-07,6.70061502185404e-08,7.73248724582523e-08,1.44502738011382e-07,2.27617288845913e-07,5.67560623548111e-08,6.1050708829712e-08,5.27110483625643e-08,2.93833743037647e-08,5.05162343896118e-08,5.0211843914759e-08,6.89988770933444e-08,1.0506294879722e-07,3.28044423160573e-07,1.04097284442523e-07,9.6133854414899e-08,1.27493847649513e-07,6.68200011366858e-08,7.95588962881221e-08,7.27484149134101e-08,1.16061627259151e-07,3.95375077768499e-08,5.81389111262943e-08,1.26774633351404e-07
"608",7.27584743673471e-07,4.61706423971397e-08,1.0579002488252e-07,6.65845539063408e-08,8.12428733296998e-08,1.2725420599124e-07,8.05710407468169e-08,4.61544580972736e-08,6.24581341475935e-08,1.13585344595924e-07,1.97089651231086e-07,5.64004092620653e-08,5.53516496031028e-08,4.57240633426161e-08,5.74244053873614e-08,7.16403327371285e-08,8.14141082558738e-08,5.1598392008384e-08,9.69624089650985e-08,2.92687195479743e-07,8.06581136138011e-08,9.6383614550052e-08,1.02204681878612e-07,5.62834410554301e-08,6.91558573327119e-08,6.61669297144108e-08,1.01734790006971e-07,5.81389111262943e-08,5.71496072439402e-08,1.07878969602632e-07
"609",7.14977503198562e-07,1.07274460800518e-07,1.29594884005291e-07,1.19250615505841e-07,1.16973254106258e-07,1.34709607061763e-07,1.16455182835994e-07,1.01899913009715e-07,1.15224404954452e-07,1.34313567663812e-07,1.67773946052226e-07,1.13905577673317e-07,1.13887844894542e-07,1.06096185116455e-07,1.26387887368906e-07,1.3411387712828e-07,1.46904677965576e-07,1.09300472237711e-07,1.26539752175628e-07,2.56178270356026e-07,1.1227381945104e-07,1.31552356320884e-07,1.28926589553257e-07,1.08677010155763e-07,1.11055471055856e-07,1.19326617722562e-07,1.34707349866238e-07,1.26774633351404e-07,1.07878969602632e-07,1.51679558432218e-07
