"","66","94","95","108","168","169"
"66",0.0460597446516664,0.0491591810765521,0.0456701584403039,0.047536206571912,0.0477029714833557,0.0446057026766972
"94",0.0491591810765521,0.0353261752747532,0.0329458368563959,0.0459522028883909,0.0321638136984875,0.0310395652549615
"95",0.0456701584403039,0.0329458368563959,0.0306553950992148,0.0418925529483812,0.0297092686083519,0.0280934603030817
"108",0.047536206571912,0.0459522028883909,0.0418925529483812,0.0459526136928332,0.0428863776267834,0.0414186843924413
"168",0.0477029714833557,0.0321638136984875,0.0297092686083519,0.0428863776267834,0.0290583261257312,0.0278930647168866
"169",0.0446057026766972,0.0310395652549615,0.0280934603030817,0.0414186843924413,0.0278930647168866,0.026826684286972
